batch_name,batch_id,cell_id,experiment,variant_id,revision_strategy,accepted_comparator_strategy,accepted_comparator_cell_id,anchor_id,stress_grid_class,city,scenario,time_slice,selector_role,weather_year,physical_condition_id,sentinel_id,sampling_frame,interpretation_scope,paperb_spatial_quantile,paperb_tail_threshold,paperb_asym_threshold,paperb_save_heat_c,paperb_save_cool_c,paperb_warm_protect_cool_c,paperb_cold_protect_heat_c,paperb_tighten_dwell_steps,paperb_relax_dwell_steps,paperb_pmv_threshold,paperb_signal_alpha,paperb_adaptive_rm_clamp_low_c,paperb_adaptive_rm_clamp_high_c,paperb_met,paperb_people_activity_w,controller_semantics,inference_preprocessing,sizing_contract,accepted_trace_rows,accepted_occupied_rows,accepted_occupied_hours,accepted_zone_count,accepted_timestep_hours,accepted_facility_electricity_j,accepted_facility_natural_gas_including_service_water_j,accepted_facility_electricity_kwh_delivered,accepted_facility_natural_gas_including_service_water_kwh_delivered,accepted_total_delivered_site_electricity_plus_facility_gas_kwh,accepted_occupied_mean_heating_setpoint_c,accepted_occupied_mean_cooling_setpoint_c,accepted_occupied_worst_zone_degree_hours_above_26c,accepted_occupied_worst_zone_degree_hours_above_26c_zone,accepted_occupied_worst_zone_degree_hours_above_28c,accepted_occupied_worst_zone_degree_hours_above_28c_zone,accepted_occupied_worst_zone_degree_hours_above_30c,accepted_occupied_worst_zone_degree_hours_above_30c_zone,accepted_occupied_worst_zone_degree_hours_below_18c,accepted_occupied_worst_zone_degree_hours_below_18c_zone,accepted_occupied_worst_zone_degree_hours_below_16c,accepted_occupied_worst_zone_degree_hours_below_16c_zone,accepted_controller_evaluated_rows,accepted_branch_relax_count,accepted_branch_warm_protection_count,accepted_branch_cold_protection_count,accepted_branch_risk_hold_count,accepted_outcome_applied_count,accepted_outcome_dwell_blocked_count,accepted_outcome_bound_saturated_count,accepted_outcome_hold_count,accepted_requested_warm_direction_count,accepted_requested_cold_direction_count,accepted_setpoint_moved_count,accepted_hold_guard_count,accepted_adaptive_running_mean_outside_10_to_33p5c_rows_occ,accepted_adaptive_running_mean_outside_10_to_33p5c_pct_occ,accepted_adaptive_running_mean_clamped_rows_occ,accepted_adaptive_running_mean_clamped_pct_occ,accepted_adaptive_running_mean_clamp_flag_present,revision_trace_rows,revision_occupied_rows,revision_occupied_hours,revision_zone_count,revision_timestep_hours,revision_facility_electricity_j,revision_facility_natural_gas_including_service_water_j,revision_facility_electricity_kwh_delivered,revision_facility_natural_gas_including_service_water_kwh_delivered,revision_total_delivered_site_electricity_plus_facility_gas_kwh,revision_occupied_mean_heating_setpoint_c,revision_occupied_mean_cooling_setpoint_c,revision_occupied_worst_zone_degree_hours_above_26c,revision_occupied_worst_zone_degree_hours_above_26c_zone,revision_occupied_worst_zone_degree_hours_above_28c,revision_occupied_worst_zone_degree_hours_above_28c_zone,revision_occupied_worst_zone_degree_hours_above_30c,revision_occupied_worst_zone_degree_hours_above_30c_zone,revision_occupied_worst_zone_degree_hours_below_18c,revision_occupied_worst_zone_degree_hours_below_18c_zone,revision_occupied_worst_zone_degree_hours_below_16c,revision_occupied_worst_zone_degree_hours_below_16c_zone,revision_controller_evaluated_rows,revision_branch_relax_count,revision_branch_warm_protection_count,revision_branch_cold_protection_count,revision_branch_risk_hold_count,revision_outcome_applied_count,revision_outcome_dwell_blocked_count,revision_outcome_bound_saturated_count,revision_outcome_hold_count,revision_requested_warm_direction_count,revision_requested_cold_direction_count,revision_setpoint_moved_count,revision_hold_guard_count,revision_adaptive_running_mean_outside_10_to_33p5c_rows_occ,revision_adaptive_running_mean_outside_10_to_33p5c_pct_occ,revision_adaptive_running_mean_clamped_rows_occ,revision_adaptive_running_mean_clamped_pct_occ,revision_adaptive_running_mean_clamp_flag_present,delta_facility_electricity_kwh_delivered,delta_facility_natural_gas_including_service_water_kwh_delivered,delta_total_delivered_site_electricity_plus_facility_gas_kwh,delta_occupied_worst_zone_degree_hours_above_26c,delta_occupied_worst_zone_degree_hours_above_28c,delta_occupied_worst_zone_degree_hours_above_30c,delta_occupied_worst_zone_degree_hours_below_18c,delta_occupied_worst_zone_degree_hours_below_16c,delta_occupied_mean_heating_setpoint_c,delta_occupied_mean_cooling_setpoint_c,delta_branch_relax_count,delta_branch_warm_protection_count,delta_branch_cold_protection_count,delta_branch_risk_hold_count,delta_outcome_applied_count,delta_outcome_dwell_blocked_count,delta_outcome_bound_saturated_count,delta_outcome_hold_count,delta_setpoint_moved_count,delta_hold_guard_count,delta_adaptive_running_mean_outside_10_to_33p5c_rows_occ,delta_adaptive_running_mean_outside_10_to_33p5c_pct_occ,delta_adaptive_running_mean_clamped_rows_occ,delta_adaptive_running_mean_clamped_pct_occ,delta_total_delivered_site_energy_pct_of_accepted
core,rev01_core64,REV01-C064-056,M2,rev01_p90_bounds19_27,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-096,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,phoenix_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,19,27,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1950813321310.4031,91538649647.834839,541892.58925288974,25427.402679954121,567319.99193284381,20.047413793103448,25.892465876436781,8089.2502858511825,perimeter_bot_zn_1,2235.0735571443233,perimeter_bot_zn_1,448.2061497412281,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15917,707,3,77,1438,477,14712,77,707,3,1438,77,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,1889542694914.2092,91876865035.059662,524872.97080950253,25521.351398627685,550394.32220813027,19.118175287356323,26.789286997126435,10194.730440230845,perimeter_bot_zn_1,2856.9581193149729,perimeter_bot_zn_1,451.83099742999531,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15479,1167,3,55,2251,806,13592,55,1167,3,2251,55,6449,38.60751915708812,0,0,True,-17019.618443387211,93.948718673564144,-16925.669724713545,2105.480154379663,621.88456217064959,3.6248476887672041,0,0,-0.92923850574712574,0.8968211206896548,-438,460,0,-22,813,329,-1120,-22,813,-22,0,0,0,0,-2.983443200555695
core,rev01_core64,REV01-C064-049,M2,rev01_p90_bounds21_25,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-028,beijing_ssp585_present_typical,present_typical,Beijing,ssp585,baseline_2020s,typical,2026,beijing|ssp585|baseline_2020s|2026,beijing_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,21,25,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1405372962588.3425,336468767550.19434,390381.37849676184,93463.546541720643,483844.92503848247,20.225292596780477,25.208533747442836,2114.8550810487386,perimeter_mid_zn_1,8.062753445823315,perimeter_top_zn_4,0,core_bottom,100.00052115553521,perimeter_bot_zn_1,22.895306725414311,perimeter_bot_zn_1,16704,10685,5616,403,0,2759,3561,10384,0,5616,403,2759,0,7026,42.061781609195407,0,0,False,35040,16704,4176,15,0.25,1444685396243.4214,328236263808.72119,401301.49895650597,91176.739946867005,492478.23890337296,21.064863837085007,24.533737157039717,549.13346568524253,perimeter_top_zn_1,0.89242432225788626,perimeter_mid_zn_1,0,core_bottom,96.334634546992348,perimeter_bot_zn_1,21.081102621856338,perimeter_bot_zn_1,16704,10864,5447,392,1,2076,3066,11561,1,5447,392,2076,1,7026,42.061781609195407,0,0,True,10920.120459744125,-2286.8065948536387,8633.313864890486,-1565.7216153634961,-7.1703291235654287,0,-3.6658866085428627,-1.814204103557973,0.83957124030452945,-0.67479659040311901,179,-169,-11,1,-683,-495,1177,1,-683,1,0,0,0,0,1.7843142333680233
core,rev01_core64,REV01-C064-050,M2,rev01_p90_bounds21_25,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-044,guangzhou_ssp585_present_typical,present_typical,Guangzhou,ssp585,baseline_2020s,typical,2025,guangzhou|ssp585|baseline_2020s|2025,guangzhou_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,21,25,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1762484152638.6426,105293162044.23643,489578.93128851184,29248.100567843456,518827.03185635532,20.047204262452109,25.9183279454023,5137.527074287681,perimeter_mid_zn_1,674.80222182353202,perimeter_mid_zn_1,12.335958350140285,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16155,543,0,6,1350,382,14966,6,543,0,1350,6,536,3.2088122605363987,0,0,False,35040,16704,4176,15,0.25,1806653160394.9438,104587759742.85591,501848.10010970663,29052.155484126641,530900.25559383328,21.007992097701148,24.974422294061302,2812.3891352796313,perimeter_mid_zn_1,404.02106883237121,perimeter_mid_zn_1,3.7148769910088557,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16221,475,0,8,798,327,15571,8,475,0,798,8,536,3.2088122605363987,0,0,True,12269.168821194791,-195.94508371681513,12073.223737477965,-2325.1379390080497,-270.78115299116081,-8.6210813591314288,0,0,0.96078783524903955,-0.94390565134099802,66,-68,0,2,-552,-55,605,2,-552,2,0,0,0,0,2.3270228797216199
core,rev01_core64,REV01-C064-051,M2,rev01_p90_bounds21_25,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-080,kolkata_ssp585_future_extreme,late_century_hot_extreme,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,kolkata|ssp585|late_2080s|2080,kolkata_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,21,25,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2276159912202.1084,89033568706.948776,632266.64227836346,24731.546863041327,656998.18914140482,20.047024664750957,25.756914511494251,11053.947493384516,perimeter_mid_zn_1,4224.2538324502821,perimeter_mid_zn_1,896.40725665169407,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14675,2013,1,15,2034,1363,13292,15,2013,1,2034,15,3129,18.732040229885058,0,0,False,35040,16704,4176,15,0.25,2331635012454.5889,89112458396.376053,647676.39234849694,24753.460665660015,672429.85301415692,21.007842432950191,24.854840158045977,9949.2793497212224,perimeter_bot_zn_1,3893.1642592419612,perimeter_bot_zn_1,836.65055600346261,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14856,1839,0,9,1234,995,14466,9,1839,0,1234,9,3129,18.732040229885058,0,0,True,15409.750070133479,21.913802618688351,15431.663872752106,-1104.6681436632934,-331.08957320832087,-59.756700648231458,0,0,0.96081776819923448,-0.90207435344827402,181,-174,-1,-6,-800,-368,1174,-6,-800,-6,0,0,0,0,2.3488137604943642
core,rev01_core64,REV01-C064-052,M2,rev01_p90_bounds21_25,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-096,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,phoenix_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,21,25,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1950813321310.4031,91538649647.834839,541892.58925288974,25427.402679954121,567319.99193284381,20.047413793103448,25.892465876436781,8089.2502858511825,perimeter_bot_zn_1,2235.0735571443233,perimeter_bot_zn_1,448.2061497412281,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15917,707,3,77,1438,477,14712,77,707,3,1438,77,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,2013546886909.2344,91243667429.734161,559318.57969700953,25345.463174926157,584664.04287193564,21.00791726532567,24.952563757183906,6341.1204280612237,perimeter_bot_zn_1,2074.5442552547552,perimeter_bot_zn_1,432.68321048001928,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16080,547,3,74,793,319,15518,74,547,3,793,74,6449,38.60751915708812,0,0,True,17425.990444119787,-81.939505027963605,17344.050939091831,-1748.1298577899588,-160.52930188956816,-15.522939261208819,0,0,0.96050347222222143,-0.93990211925287426,163,-160,0,-3,-645,-158,806,-3,-645,-3,0,0,0,0,3.057190154713413
core,rev01_core64,REV01-C064-041,M2,rev01_p90_dtail005,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-028,beijing_ssp585_present_typical,present_typical,Beijing,ssp585,baseline_2020s,typical,2026,beijing|ssp585|baseline_2020s|2026,beijing_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.050000000000000003,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1405372962588.3425,336468767550.19434,390381.37849676184,93463.546541720643,483844.92503848247,20.225292596780477,25.208533747442836,2114.8550810487386,perimeter_mid_zn_1,8.062753445823315,perimeter_top_zn_4,0,core_bottom,100.00052115553521,perimeter_bot_zn_1,22.895306725414311,perimeter_bot_zn_1,16704,10685,5616,403,0,2759,3561,10384,0,5616,403,2759,0,7026,42.061781609195407,0,0,False,35040,16704,4176,15,0.25,1405372962588.3425,336468767550.19434,390381.37849676184,93463.546541720643,483844.92503848247,20.225292596780477,25.208533747442836,2114.8550810487386,perimeter_mid_zn_1,8.062753445823315,perimeter_top_zn_4,0,core_bottom,100.00052115553521,perimeter_bot_zn_1,22.895306725414311,perimeter_bot_zn_1,16704,10685,5616,403,0,2759,3561,10384,0,5616,403,2759,0,7026,42.061781609195407,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core,rev01_core64,REV01-C064-042,M2,rev01_p90_dtail005,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-044,guangzhou_ssp585_present_typical,present_typical,Guangzhou,ssp585,baseline_2020s,typical,2025,guangzhou|ssp585|baseline_2020s|2025,guangzhou_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.050000000000000003,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1762484152638.6426,105293162044.23643,489578.93128851184,29248.100567843456,518827.03185635532,20.047204262452109,25.9183279454023,5137.527074287681,perimeter_mid_zn_1,674.80222182353202,perimeter_mid_zn_1,12.335958350140285,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16155,543,0,6,1350,382,14966,6,543,0,1350,6,536,3.2088122605363987,0,0,False,35040,16704,4176,15,0.25,1762488966237.4021,105293161545.16132,489580.26839927834,29248.100429211478,518828.36882848979,20.047204262452109,25.918133381226053,5137.6386183969362,perimeter_mid_zn_1,674.90675537373033,perimeter_mid_zn_1,12.40560761996872,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16155,546,0,3,1352,384,14965,3,546,0,1352,3,536,3.2088122605363987,0,0,True,1.3371107665007003,-0.00013863197818864137,1.3369721344788559,0.11154410925519187,0.10453355019831179,0.069649269828435223,0,0,0,-0.00019456417624752476,0,3,0,-3,2,2,-1,-3,2,-3,0,0,0,0,0.00025769130218508273
core,rev01_core64,REV01-C064-043,M2,rev01_p90_dtail005,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-080,kolkata_ssp585_future_extreme,late_century_hot_extreme,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,kolkata|ssp585|late_2080s|2080,kolkata_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.050000000000000003,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2276159912202.1084,89033568706.948776,632266.64227836346,24731.546863041327,656998.18914140482,20.047024664750957,25.756914511494251,11053.947493384516,perimeter_mid_zn_1,4224.2538324502821,perimeter_mid_zn_1,896.40725665169407,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14675,2013,1,15,2034,1363,13292,15,2013,1,2034,15,3129,18.732040229885058,0,0,False,35040,16704,4176,15,0.25,2276191745136.2573,89033579995.874252,632275.4847600715,24731.54999885396,657007.03475892544,20.047024664750957,25.75667504789272,11053.923077550107,perimeter_mid_zn_1,4224.2246915305595,perimeter_mid_zn_1,896.32393086473564,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14675,2020,2,7,2040,1368,13289,7,2020,2,2040,7,3129,18.732040229885058,0,0,True,8.842481708037667,0.0031358126325358171,8.8456175206229091,-0.024415834408500814,-0.029140919722522085,-0.083325786958425851,0,0,0,-0.00023946360153104251,0,7,1,-8,6,5,-3,-8,6,-8,0,0,0,0,0.0013463686303584437
core,rev01_core64,REV01-C064-044,M2,rev01_p90_dtail005,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-096,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,phoenix_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.050000000000000003,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1950813321310.4031,91538649647.834839,541892.58925288974,25427.402679954121,567319.99193284381,20.047413793103448,25.892465876436781,8089.2502858511825,perimeter_bot_zn_1,2235.0735571443233,perimeter_bot_zn_1,448.2061497412281,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15917,707,3,77,1438,477,14712,77,707,3,1438,77,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,1950813623087.6475,91538600400.734299,541892.67307990207,25427.389000203973,567320.062080106,20.047353927203066,25.892166546934867,8089.274046379328,perimeter_bot_zn_1,2235.0957338906396,perimeter_bot_zn_1,448.21912415328342,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15919,717,3,65,1448,481,14710,65,717,3,1448,65,6449,38.60751915708812,0,0,True,0.083827012334950268,-0.013679750147275627,0.070147262187674642,0.023760528145430726,0.022176746316290519,0.012974412055314133,0,0,-5.9865900382760628e-05,-0.00029932950191380314,2,10,0,-12,10,4,-2,-12,10,-12,0,0,0,0,1.2364673056679145e-05
core,rev01_core64,REV01-C064-045,M2,rev01_p90_dtail015,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-028,beijing_ssp585_present_typical,present_typical,Beijing,ssp585,baseline_2020s,typical,2026,beijing|ssp585|baseline_2020s|2026,beijing_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.14999999999999999,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1405372962588.3425,336468767550.19434,390381.37849676184,93463.546541720643,483844.92503848247,20.225292596780477,25.208533747442836,2114.8550810487386,perimeter_mid_zn_1,8.062753445823315,perimeter_top_zn_4,0,core_bottom,100.00052115553521,perimeter_bot_zn_1,22.895306725414311,perimeter_bot_zn_1,16704,10685,5616,403,0,2759,3561,10384,0,5616,403,2759,0,7026,42.061781609195407,0,0,False,35040,16704,4176,15,0.25,1405461998306.1226,336479134275.38574,390406.11064058961,93466.426187607154,483872.53682819678,20.227762065171284,25.209401802998393,2114.6704631440371,perimeter_mid_zn_1,8.0627534458251482,perimeter_top_zn_4,0,core_bottom,99.857339548032556,perimeter_bot_zn_1,22.866440141744842,perimeter_bot_zn_1,16704,10676,5474,406,148,2744,3483,10329,148,5474,406,2744,148,7026,42.061781609195407,0,0,True,24.732143827772234,2.8796458865108434,27.611789714312181,-0.18461790470155393,1.8332002582610585e-12,0,-0.14318160750265463,-0.028866583669469037,0.0024694683908066395,0.00086805555555713454,-9,-142,3,148,-15,-78,-55,148,-15,148,0,0,0,0,0.0057067436869604627
core,rev01_core64,REV01-C064-046,M2,rev01_p90_dtail015,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-044,guangzhou_ssp585_present_typical,present_typical,Guangzhou,ssp585,baseline_2020s,typical,2025,guangzhou|ssp585|baseline_2020s|2025,guangzhou_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.14999999999999999,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1762484152638.6426,105293162044.23643,489578.93128851184,29248.100567843456,518827.03185635532,20.047204262452109,25.9183279454023,5137.527074287681,perimeter_mid_zn_1,674.80222182353202,perimeter_mid_zn_1,12.335958350140285,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16155,543,0,6,1350,382,14966,6,543,0,1350,6,536,3.2088122605363987,0,0,False,35040,16704,4176,15,0.25,1762475537054.0081,105293436864.84149,489576.53807055781,29248.176906900415,518824.71497745824,20.047204262452109,25.919854525862068,5137.5648747559208,perimeter_mid_zn_1,674.51566689324136,perimeter_mid_zn_1,12.222450986735911,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16155,503,0,46,1336,349,14973,46,503,0,1336,46,536,3.2088122605363987,0,0,True,-2.3932179540279321,0.076339056959113805,-2.3168788970797323,0.037800468239765905,-0.28655493029066292,-0.11350736340437351,0,0,0,0.0015265804597675015,0,-40,0,40,-14,-33,7,40,-14,40,0,0,0,0,-0.00044656094513618045
core,rev01_core64,REV01-C064-047,M2,rev01_p90_dtail015,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-080,kolkata_ssp585_future_extreme,late_century_hot_extreme,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,kolkata|ssp585|late_2080s|2080,kolkata_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.14999999999999999,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2276159912202.1084,89033568706.948776,632266.64227836346,24731.546863041327,656998.18914140482,20.047024664750957,25.756914511494251,11053.947493384516,perimeter_mid_zn_1,4224.2538324502821,perimeter_mid_zn_1,896.40725665169407,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14675,2013,1,15,2034,1363,13292,15,2013,1,2034,15,3129,18.732040229885058,0,0,False,35040,16704,4176,15,0.25,2276111543603.6577,89033572640.779816,632253.20655657153,24731.54795577217,656984.75451234367,20.04708453065134,25.757767600574713,11053.411175907268,perimeter_mid_zn_1,4223.7010372903333,perimeter_mid_zn_1,895.98026834232235,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14674,1979,0,51,2012,1339,13302,51,1979,0,2012,51,3129,18.732040229885058,0,0,True,-13.435721791931428,0.0010927308430837002,-13.434629061142914,-0.53631747724830348,-0.55279515994880057,-0.42698830937172261,0,0,5.9865900382760628e-05,0.00085308908046144438,-1,-34,-1,36,-22,-24,10,36,-22,36,0,0,0,0,-0.0020448502420836044
core,rev01_core64,REV01-C064-048,M2,rev01_p90_dtail015,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-096,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,phoenix_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.14999999999999999,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1950813321310.4031,91538649647.834839,541892.58925288974,25427.402679954121,567319.99193284381,20.047413793103448,25.892465876436781,8089.2502858511825,perimeter_bot_zn_1,2235.0735571443233,perimeter_bot_zn_1,448.2061497412281,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15917,707,3,77,1438,477,14712,77,707,3,1438,77,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,1950814783206.9224,91538649067.186813,541892.99533525622,25427.402518663002,567320.39785391919,20.047294061302683,25.893079501915707,8089.3062710944005,perimeter_bot_zn_1,2235.2062218994802,perimeter_bot_zn_1,448.2209090327172,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15918,701,0,85,1436,472,14711,85,701,0,1436,85,6449,38.60751915708812,0,0,True,0.40608236647676677,-0.00016129111827467568,0.40592107537668198,0.055985243217946845,0.13266475515683851,0.014759291489099269,0,0,-0.00011973180076552126,0.00061362547892684915,1,-6,-3,8,-2,-5,-1,8,-2,8,0,0,0,0,7.1550638290344737e-05
